account_id,account_no,account_type,product_name,currency,open_date,close_date,status,interest_rate,customer_id,branch_id
1735,00000001735,TABUNGAN,Tabungan Reguler,IDR,2014-05-27,,ACTIVE,2.66,1159,4
1736,00000001736,DEPOSITO,Deposito 12 Bulan,IDR,2014-08-02,2025-03-14,CLOSED,0.6,1160,24
1737,00000001737,GIRO,Giro Valas,IDR,2014-06-01,,ACTIVE,2.39,1160,24
1738,00000001738,TABUNGAN,Tabungan Reguler,IDR,2015-09-02,,ACTIVE,7.14,1160,24
1739,00000001739,TABUNGAN,Tabungan Junior,IDR,2019-04-10,,ACTIVE,1.02,1161,14
1740,00000001740,GIRO,Giro Bisnis,IDR,2015-11-13,,ACTIVE,4.07,1161,14
1741,00000001741,GIRO,Giro Bisnis,IDR,2023-09-16,,ACTIVE,4.91,1162,24
1742,00000001742,TABUNGAN,Tabungan Online,IDR,2018-09-01,,ACTIVE,6.02,1162,24
1743,00000001743,TABUNGAN,Tabungan Online,IDR,2014-08-16,,ACTIVE,6.12,1162,24
1744,00000001744,TABUNGAN,Tabungan Reguler,IDR,2012-02-15,,DORMANT,5.16,1163,22
1745,00000001745,GIRO,Giro Bisnis,IDR,2012-09-15,,ACTIVE,2.48,1163,22
1746,00000001746,DEPOSITO,Deposito 12 Bulan,IDR,2017-11-22,,DORMANT,7.32,1164,20
1747,00000001747,TABUNGAN,Tabungan Bisnis,USD,2022-03-21,,ACTIVE,0.7,1165,10
1748,00000001748,GIRO,Giro Reguler,USD,2021-07-24,,ACTIVE,2.69,1165,10
1749,00000001749,TABUNGAN,Tabungan Online,IDR,2011-11-25,,ACTIVE,3.08,1166,14
1750,00000001750,TABUNGAN,Tabungan Online,IDR,2013-07-18,,ACTIVE,4.33,1167,7
1751,00000001751,TABUNGAN,Tabungan Junior,IDR,2019-07-02,,ACTIVE,5.89,1168,10
1752,00000001752,GIRO,Giro Reguler,IDR,2011-08-07,,ACTIVE,6.32,1169,14
1753,00000001753,TABUNGAN,Tabungan Bisnis,IDR,2021-11-05,,ACTIVE,5.42,1170,7
1754,00000001754,TABUNGAN,Tabungan Junior,USD,2013-02-15,,ACTIVE,1.57,1170,7
1755,00000001755,TABUNGAN,Tabungan Junior,IDR,2015-06-10,,ACTIVE,4.82,1171,23
1756,00000001756,TABUNGAN,Tabungan Online,IDR,2012-09-09,,ACTIVE,6.07,1172,4
1757,00000001757,GIRO,Giro Valas,USD,2023-06-30,,ACTIVE,3.56,1173,21
1758,00000001758,TABUNGAN,Tabungan Bisnis,IDR,2015-07-08,,ACTIVE,3.18,1174,17
1759,00000001759,GIRO,Giro Bisnis,IDR,2017-05-19,,ACTIVE,3.14,1175,22
1760,00000001760,GIRO,Giro Bisnis,IDR,2016-01-28,,ACTIVE,4.19,1175,22
1761,00000001761,DEPOSITO,Deposito 1 Bulan,IDR,2024-04-06,,ACTIVE,1.49,1176,13
1762,00000001762,DEPOSITO,Deposito 3 Bulan,IDR,2021-07-12,,ACTIVE,2.4,1177,9
1763,00000001763,TABUNGAN,Tabungan Bisnis,IDR,2023-02-14,,ACTIVE,4.35,1178,6
1764,00000001764,TABUNGAN,Tabungan Online,IDR,2024-03-13,,ACTIVE,4.88,1178,6
1765,00000001765,TABUNGAN,Tabungan Bisnis,IDR,2020-03-12,,ACTIVE,6.58,1178,6
1766,00000001766,TABUNGAN,Tabungan Junior,IDR,2019-11-22,,ACTIVE,7.25,1179,16
1767,00000001767,DEPOSITO,Deposito 6 Bulan,IDR,2016-04-20,,ACTIVE,5.99,1180,20
1768,00000001768,GIRO,Giro Valas,USD,2023-04-11,,ACTIVE,2.41,1181,5
1769,00000001769,DEPOSITO,Deposito 1 Bulan,IDR,2017-05-31,,ACTIVE,3.49,1182,16
1770,00000001770,DEPOSITO,Deposito 1 Bulan,USD,2012-04-30,,ACTIVE,3.88,1183,12
1771,00000001771,TABUNGAN,Tabungan Online,IDR,2010-11-05,,ACTIVE,6.47,1184,12
1772,00000001772,TABUNGAN,Tabungan Bisnis,IDR,2023-06-25,,DORMANT,6.07,1184,12
1773,00000001773,TABUNGAN,Tabungan Junior,IDR,2011-11-17,,ACTIVE,7.45,1185,14
1774,00000001774,TABUNGAN,Tabungan Online,IDR,2016-03-27,,ACTIVE,3.85,1186,1
1775,00000001775,TABUNGAN,Tabungan Reguler,IDR,2023-11-26,,ACTIVE,6.32,1187,18
1776,00000001776,TABUNGAN,Tabungan Bisnis,IDR,2017-08-04,,ACTIVE,4.36,1187,18
1777,00000001777,TABUNGAN,Tabungan Online,IDR,2011-03-12,,ACTIVE,5.72,1188,25
1778,00000001778,TABUNGAN,Tabungan Online,IDR,2024-03-20,,ACTIVE,0.6,1189,20
1779,00000001779,TABUNGAN,Tabungan Junior,IDR,2022-01-24,,ACTIVE,2.09,1190,18
1780,00000001780,TABUNGAN,Tabungan Online,IDR,2018-12-14,,ACTIVE,1.17,1190,18
1781,00000001781,TABUNGAN,Tabungan Bisnis,IDR,2020-05-22,,ACTIVE,5.3,1191,11
1782,00000001782,TABUNGAN,Tabungan Junior,IDR,2022-03-25,,ACTIVE,2.65,1192,19
1783,00000001783,GIRO,Giro Reguler,IDR,2011-01-10,,ACTIVE,5.69,1193,14
1784,00000001784,TABUNGAN,Tabungan Reguler,USD,2020-08-21,,ACTIVE,1.79,1193,14
1785,00000001785,TABUNGAN,Tabungan Reguler,IDR,2014-11-01,,ACTIVE,1.71,1194,2
1786,00000001786,TABUNGAN,Tabungan Reguler,IDR,2016-09-30,,ACTIVE,3.17,1195,21
1787,00000001787,GIRO,Giro Bisnis,IDR,2021-12-11,,ACTIVE,3.39,1195,21
1788,00000001788,TABUNGAN,Tabungan Online,IDR,2010-06-24,,ACTIVE,4.76,1196,15
1789,00000001789,TABUNGAN,Tabungan Reguler,IDR,2010-03-01,,ACTIVE,1.11,1197,1
1790,00000001790,TABUNGAN,Tabungan Online,IDR,2010-08-04,,ACTIVE,0.53,1198,13
1791,00000001791,TABUNGAN,Tabungan Online,IDR,2018-09-12,,ACTIVE,3.4,1198,13
1792,00000001792,DEPOSITO,Deposito 1 Bulan,IDR,2013-01-14,,ACTIVE,1.39,1199,9
1793,00000001793,TABUNGAN,Tabungan Reguler,IDR,2021-09-26,,ACTIVE,4.52,1199,9
1794,00000001794,TABUNGAN,Tabungan Bisnis,IDR,2016-04-19,,ACTIVE,1.5,1200,9
1795,00000001795,TABUNGAN,Tabungan Junior,IDR,2021-03-07,,ACTIVE,4.49,1200,9
1796,00000001796,GIRO,Giro Bisnis,IDR,2013-06-05,2015-02-04,CLOSED,5.13,1201,25
1797,00000001797,TABUNGAN,Tabungan Bisnis,USD,2023-02-07,,ACTIVE,5.41,1201,25
1798,00000001798,TABUNGAN,Tabungan Reguler,IDR,2023-12-31,2025-03-24,CLOSED,3.23,1202,1
1799,00000001799,DEPOSITO,Deposito 12 Bulan,IDR,2018-06-07,,ACTIVE,6.06,1202,1
1800,00000001800,DEPOSITO,Deposito 6 Bulan,IDR,2014-11-01,,DORMANT,5.09,1203,14
1801,00000001801,TABUNGAN,Tabungan Online,IDR,2020-10-18,2022-11-06,CLOSED,6.77,1203,14
1802,00000001802,GIRO,Giro Bisnis,IDR,2017-02-15,,DORMANT,2.45,1204,18
1803,00000001803,TABUNGAN,Tabungan Online,IDR,2018-11-11,,ACTIVE,6.05,1205,25
1804,00000001804,TABUNGAN,Tabungan Junior,IDR,2011-11-13,,ACTIVE,1.23,1205,25
1805,00000001805,TABUNGAN,Tabungan Junior,IDR,2017-07-28,,ACTIVE,3.93,1206,25
1806,00000001806,DEPOSITO,Deposito 12 Bulan,IDR,2014-03-02,,ACTIVE,2.87,1206,25
1807,00000001807,GIRO,Giro Valas,IDR,2011-10-03,,ACTIVE,6.64,1207,24
1808,00000001808,DEPOSITO,Deposito 6 Bulan,IDR,2024-02-02,,ACTIVE,3.42,1208,3
1809,00000001809,DEPOSITO,Deposito 6 Bulan,IDR,2014-04-16,,DORMANT,1.63,1209,11
1810,00000001810,GIRO,Giro Reguler,IDR,2022-02-12,,ACTIVE,5.33,1210,23
1811,00000001811,TABUNGAN,Tabungan Junior,IDR,2015-05-24,,ACTIVE,0.55,1210,23
1812,00000001812,GIRO,Giro Valas,IDR,2017-09-24,,ACTIVE,5.13,1211,4
1813,00000001813,TABUNGAN,Tabungan Online,IDR,2010-12-14,,ACTIVE,6.34,1212,6
1814,00000001814,GIRO,Giro Valas,IDR,2010-11-02,,ACTIVE,0.89,1213,5
1815,00000001815,GIRO,Giro Bisnis,IDR,2023-07-02,,ACTIVE,6.51,1214,2
1816,00000001816,DEPOSITO,Deposito 3 Bulan,IDR,2022-11-27,,ACTIVE,2.37,1214,2
1817,00000001817,TABUNGAN,Tabungan Online,IDR,2018-07-14,,ACTIVE,3.22,1215,4
1818,00000001818,GIRO,Giro Bisnis,IDR,2020-08-27,,ACTIVE,1.8,1215,4
1819,00000001819,DEPOSITO,Deposito 3 Bulan,IDR,2016-09-16,,ACTIVE,3.0,1216,10
1820,00000001820,DEPOSITO,Deposito 1 Bulan,IDR,2024-03-09,,ACTIVE,5.33,1217,16
1821,00000001821,TABUNGAN,Tabungan Online,IDR,2019-12-22,,ACTIVE,4.23,1218,3
1822,00000001822,TABUNGAN,Tabungan Junior,IDR,2017-07-31,2022-05-27,CLOSED,6.4,1219,15
1823,00000001823,DEPOSITO,Deposito 12 Bulan,IDR,2011-10-21,,DORMANT,5.51,1219,15
1824,00000001824,TABUNGAN,Tabungan Reguler,IDR,2012-04-10,,ACTIVE,3.73,1219,15
1825,00000001825,TABUNGAN,Tabungan Junior,IDR,2011-10-24,,ACTIVE,6.35,1220,5
1826,00000001826,DEPOSITO,Deposito 3 Bulan,IDR,2016-12-11,,ACTIVE,1.03,1221,19
1827,00000001827,TABUNGAN,Tabungan Junior,IDR,2010-05-17,,ACTIVE,5.31,1221,19
1828,00000001828,TABUNGAN,Tabungan Junior,IDR,2019-11-14,,ACTIVE,3.87,1222,17
1829,00000001829,TABUNGAN,Tabungan Reguler,IDR,2021-04-01,,ACTIVE,2.58,1223,23
1830,00000001830,DEPOSITO,Deposito 3 Bulan,USD,2016-05-09,,ACTIVE,0.94,1224,21
1831,00000001831,TABUNGAN,Tabungan Online,IDR,2023-04-27,,ACTIVE,3.72,1225,22
1832,00000001832,TABUNGAN,Tabungan Online,IDR,2011-04-14,,ACTIVE,4.84,1225,22
1833,00000001833,DEPOSITO,Deposito 6 Bulan,IDR,2023-09-13,,ACTIVE,3.76,1226,13
1834,00000001834,DEPOSITO,Deposito 1 Bulan,IDR,2022-11-18,,ACTIVE,6.38,1226,13
1835,00000001835,TABUNGAN,Tabungan Online,IDR,2017-02-22,,ACTIVE,7.47,1227,7
1836,00000001836,TABUNGAN,Tabungan Bisnis,IDR,2013-03-13,,DORMANT,4.63,1228,1
1837,00000001837,TABUNGAN,Tabungan Bisnis,IDR,2018-05-19,2018-12-29,CLOSED,1.02,1228,1
1838,00000001838,GIRO,Giro Valas,IDR,2015-05-06,2019-07-17,CLOSED,1.59,1229,2
1839,00000001839,TABUNGAN,Tabungan Online,IDR,2014-03-16,2016-10-01,CLOSED,4.48,1230,19
1840,00000001840,DEPOSITO,Deposito 1 Bulan,IDR,2014-10-04,,ACTIVE,1.32,1231,1
1841,00000001841,TABUNGAN,Tabungan Online,IDR,2024-05-26,,ACTIVE,7.1,1231,1
1842,00000001842,TABUNGAN,Tabungan Bisnis,IDR,2014-11-09,,ACTIVE,6.32,1232,10
1843,00000001843,GIRO,Giro Bisnis,IDR,2020-10-20,,ACTIVE,2.4,1233,2
1844,00000001844,DEPOSITO,Deposito 3 Bulan,IDR,2017-04-17,,DORMANT,2.55,1234,24
1845,00000001845,GIRO,Giro Valas,IDR,2022-08-06,,ACTIVE,3.59,1235,20
1846,00000001846,TABUNGAN,Tabungan Bisnis,IDR,2019-10-22,,ACTIVE,3.1,1236,13
1847,00000001847,TABUNGAN,Tabungan Junior,IDR,2011-12-20,,ACTIVE,2.19,1237,14
1848,00000001848,GIRO,Giro Valas,IDR,2022-01-26,,ACTIVE,3.04,1237,14
1849,00000001849,TABUNGAN,Tabungan Online,USD,2014-02-12,,ACTIVE,1.26,1238,7
1850,00000001850,GIRO,Giro Bisnis,USD,2021-11-23,,ACTIVE,2.49,1239,7
1851,00000001851,GIRO,Giro Bisnis,IDR,2019-11-25,,ACTIVE,5.11,1240,11
1852,00000001852,TABUNGAN,Tabungan Online,IDR,2010-05-30,,DORMANT,7.18,1240,11
1853,00000001853,TABUNGAN,Tabungan Online,USD,2021-02-25,,ACTIVE,5.17,1240,11
1854,00000001854,DEPOSITO,Deposito 6 Bulan,IDR,2018-07-27,,ACTIVE,0.56,1241,1
1855,00000001855,TABUNGAN,Tabungan Bisnis,IDR,2017-04-11,,ACTIVE,0.99,1242,21
1856,00000001856,TABUNGAN,Tabungan Bisnis,IDR,2015-11-16,,ACTIVE,6.5,1242,21
1857,00000001857,TABUNGAN,Tabungan Reguler,IDR,2015-03-22,,ACTIVE,6.51,1243,4
1858,00000001858,DEPOSITO,Deposito 12 Bulan,IDR,2012-10-23,,ACTIVE,6.32,1243,4
1859,00000001859,DEPOSITO,Deposito 1 Bulan,IDR,2019-08-01,,ACTIVE,6.37,1244,9
1860,00000001860,TABUNGAN,Tabungan Bisnis,IDR,2021-01-31,2025-05-19,CLOSED,4.8,1245,14
1861,00000001861,GIRO,Giro Valas,IDR,2010-10-31,,ACTIVE,1.65,1245,14
1862,00000001862,TABUNGAN,Tabungan Online,USD,2012-12-31,,ACTIVE,1.58,1246,8
1863,00000001863,DEPOSITO,Deposito 12 Bulan,USD,2018-02-07,,DORMANT,1.87,1247,22
1864,00000001864,TABUNGAN,Tabungan Junior,IDR,2012-07-28,,DORMANT,1.76,1247,22
1865,00000001865,GIRO,Giro Valas,IDR,2012-10-15,,ACTIVE,1.5,1248,11
1866,00000001866,TABUNGAN,Tabungan Reguler,IDR,2023-06-23,,DORMANT,2.28,1248,11
1867,00000001867,TABUNGAN,Tabungan Online,IDR,2017-06-19,,ACTIVE,2.02,1249,5
1868,00000001868,DEPOSITO,Deposito 1 Bulan,IDR,2014-01-18,,DORMANT,5.44,1249,5
1869,00000001869,TABUNGAN,Tabungan Junior,IDR,2022-05-01,,ACTIVE,5.58,1249,5
1870,00000001870,DEPOSITO,Deposito 1 Bulan,IDR,2015-08-02,,ACTIVE,4.11,1250,3
1871,00000001871,TABUNGAN,Tabungan Online,IDR,2013-02-06,,ACTIVE,5.8,1251,7
1872,00000001872,GIRO,Giro Valas,IDR,2013-03-06,,ACTIVE,1.51,1251,7
1873,00000001873,GIRO,Giro Bisnis,IDR,2023-09-08,,DORMANT,5.58,1252,4
1874,00000001874,DEPOSITO,Deposito 1 Bulan,IDR,2011-05-18,,ACTIVE,1.89,1252,4
1875,00000001875,TABUNGAN,Tabungan Online,IDR,2019-05-07,,ACTIVE,2.82,1252,4
1876,00000001876,DEPOSITO,Deposito 3 Bulan,USD,2023-03-29,,ACTIVE,2.6,1253,13
1877,00000001877,TABUNGAN,Tabungan Bisnis,IDR,2011-11-04,,ACTIVE,0.8,1253,13
1878,00000001878,GIRO,Giro Valas,IDR,2016-11-09,,ACTIVE,4.11,1254,7
1879,00000001879,TABUNGAN,Tabungan Junior,USD,2013-03-19,,ACTIVE,5.09,1254,7
1880,00000001880,TABUNGAN,Tabungan Bisnis,IDR,2024-06-23,,ACTIVE,2.45,1254,7
1881,00000001881,TABUNGAN,Tabungan Junior,USD,2018-09-12,,ACTIVE,0.51,1255,25
1882,00000001882,GIRO,Giro Reguler,IDR,2021-03-04,,ACTIVE,1.94,1256,23
1883,00000001883,GIRO,Giro Bisnis,IDR,2010-08-06,,ACTIVE,5.73,1257,7
1884,00000001884,GIRO,Giro Valas,IDR,2020-06-28,,ACTIVE,4.95,1258,10
1885,00000001885,TABUNGAN,Tabungan Junior,IDR,2014-09-07,,ACTIVE,2.98,1259,21
1886,00000001886,GIRO,Giro Bisnis,IDR,2019-10-01,,ACTIVE,4.34,1260,4
1887,00000001887,TABUNGAN,Tabungan Bisnis,IDR,2023-12-05,,ACTIVE,4.79,1261,8
1888,00000001888,TABUNGAN,Tabungan Junior,IDR,2016-02-02,,ACTIVE,1.54,1262,4
1889,00000001889,TABUNGAN,Tabungan Junior,IDR,2021-03-31,,ACTIVE,1.94,1263,16
1890,00000001890,GIRO,Giro Reguler,IDR,2022-03-10,,ACTIVE,2.81,1263,16
1891,00000001891,TABUNGAN,Tabungan Reguler,IDR,2019-04-03,,ACTIVE,5.42,1263,16
1892,00000001892,TABUNGAN,Tabungan Bisnis,IDR,2016-09-24,,ACTIVE,3.78,1264,5
1893,00000001893,DEPOSITO,Deposito 3 Bulan,IDR,2019-10-29,,ACTIVE,5.78,1264,5
1894,00000001894,DEPOSITO,Deposito 1 Bulan,IDR,2020-11-29,,ACTIVE,6.13,1265,20
1895,00000001895,TABUNGAN,Tabungan Online,IDR,2023-06-28,,ACTIVE,2.46,1265,20
1896,00000001896,GIRO,Giro Valas,IDR,2021-11-07,,ACTIVE,0.59,1265,20
1897,00000001897,TABUNGAN,Tabungan Bisnis,IDR,2017-10-07,,ACTIVE,3.15,1266,7
1898,00000001898,GIRO,Giro Bisnis,IDR,2017-11-06,2019-12-13,CLOSED,4.74,1267,9
1899,00000001899,GIRO,Giro Valas,IDR,2016-11-09,,ACTIVE,5.97,1267,9
1900,00000001900,DEPOSITO,Deposito 12 Bulan,USD,2022-04-11,2023-09-03,CLOSED,7.04,1268,1
1901,00000001901,TABUNGAN,Tabungan Reguler,IDR,2022-10-07,,ACTIVE,2.69,1268,1
1902,00000001902,TABUNGAN,Tabungan Online,IDR,2024-02-23,,ACTIVE,2.04,1269,7
1903,00000001903,TABUNGAN,Tabungan Junior,IDR,2017-10-01,,ACTIVE,1.71,1269,7
1904,00000001904,TABUNGAN,Tabungan Reguler,USD,2021-05-30,,ACTIVE,6.6,1270,21
1905,00000001905,TABUNGAN,Tabungan Bisnis,IDR,2012-11-13,,ACTIVE,0.8,1270,21
1906,00000001906,DEPOSITO,Deposito 1 Bulan,IDR,2018-01-22,,ACTIVE,2.54,1271,11
1907,00000001907,GIRO,Giro Reguler,IDR,2012-08-12,,ACTIVE,6.54,1272,5
1908,00000001908,GIRO,Giro Valas,IDR,2017-11-27,,ACTIVE,6.83,1273,19
1909,00000001909,TABUNGAN,Tabungan Reguler,IDR,2018-10-18,,ACTIVE,4.91,1274,21
1910,00000001910,GIRO,Giro Reguler,IDR,2019-08-21,,DORMANT,1.35,1275,25
1911,00000001911,TABUNGAN,Tabungan Bisnis,IDR,2011-03-12,,ACTIVE,3.26,1276,15
1912,00000001912,TABUNGAN,Tabungan Reguler,IDR,2012-11-03,,ACTIVE,2.95,1277,18
1913,00000001913,TABUNGAN,Tabungan Online,IDR,2011-12-23,,ACTIVE,5.87,1277,18
1914,00000001914,TABUNGAN,Tabungan Online,IDR,2019-09-03,,ACTIVE,3.28,1277,18
1915,00000001915,TABUNGAN,Tabungan Reguler,IDR,2019-03-27,,ACTIVE,2.64,1278,24
1916,00000001916,TABUNGAN,Tabungan Reguler,IDR,2010-02-11,,ACTIVE,5.82,1278,24
1917,00000001917,TABUNGAN,Tabungan Bisnis,IDR,2014-04-17,,ACTIVE,5.81,1279,22
1918,00000001918,TABUNGAN,Tabungan Junior,USD,2021-05-21,,ACTIVE,6.43,1279,22
1919,00000001919,DEPOSITO,Deposito 12 Bulan,IDR,2015-01-01,,DORMANT,5.0,1279,22
1920,00000001920,TABUNGAN,Tabungan Reguler,IDR,2015-04-12,,ACTIVE,3.8,1280,2
1921,00000001921,GIRO,Giro Bisnis,IDR,2022-02-02,,ACTIVE,0.85,1281,15
1922,00000001922,TABUNGAN,Tabungan Reguler,IDR,2023-06-04,,ACTIVE,5.01,1282,21
1923,00000001923,DEPOSITO,Deposito 3 Bulan,USD,2015-05-10,,ACTIVE,4.55,1283,15
1924,00000001924,TABUNGAN,Tabungan Online,USD,2018-11-08,,ACTIVE,1.1,1284,8
1925,00000001925,TABUNGAN,Tabungan Reguler,IDR,2024-03-16,,ACTIVE,3.09,1285,18
1926,00000001926,GIRO,Giro Valas,IDR,2017-05-15,,ACTIVE,5.84,1286,1
1927,00000001927,DEPOSITO,Deposito 12 Bulan,IDR,2013-01-17,,ACTIVE,2.47,1286,1
1928,00000001928,DEPOSITO,Deposito 1 Bulan,IDR,2024-04-25,,ACTIVE,1.11,1287,24
1929,00000001929,TABUNGAN,Tabungan Bisnis,IDR,2012-06-13,,ACTIVE,7.16,1288,2
1930,00000001930,TABUNGAN,Tabungan Online,IDR,2020-03-04,2022-10-22,CLOSED,6.39,1289,12
1931,00000001931,GIRO,Giro Bisnis,IDR,2010-11-08,,ACTIVE,2.92,1289,12
1932,00000001932,DEPOSITO,Deposito 12 Bulan,IDR,2020-11-28,,ACTIVE,0.77,1290,20
1933,00000001933,TABUNGAN,Tabungan Online,IDR,2018-09-15,,ACTIVE,5.92,1290,20
1934,00000001934,DEPOSITO,Deposito 12 Bulan,IDR,2023-10-11,,ACTIVE,4.04,1291,16
1935,00000001935,DEPOSITO,Deposito 12 Bulan,IDR,2018-09-16,2022-09-27,CLOSED,6.39,1291,16
1936,00000001936,DEPOSITO,Deposito 3 Bulan,IDR,2014-03-11,,ACTIVE,7.41,1292,17
1937,00000001937,GIRO,Giro Valas,IDR,2016-10-28,,ACTIVE,3.95,1293,18
1938,00000001938,TABUNGAN,Tabungan Bisnis,IDR,2018-06-19,,DORMANT,1.44,1294,10
1939,00000001939,GIRO,Giro Valas,IDR,2022-12-26,,ACTIVE,2.74,1295,14
1940,00000001940,GIRO,Giro Bisnis,IDR,2022-03-27,,ACTIVE,6.09,1295,14
1941,00000001941,TABUNGAN,Tabungan Online,IDR,2013-10-21,,ACTIVE,6.74,1296,25
1942,00000001942,DEPOSITO,Deposito 6 Bulan,IDR,2013-06-08,,ACTIVE,0.58,1296,25
1943,00000001943,TABUNGAN,Tabungan Online,IDR,2021-12-29,,ACTIVE,7.18,1296,25
1944,00000001944,TABUNGAN,Tabungan Reguler,IDR,2023-11-04,,ACTIVE,2.13,1297,6
1945,00000001945,DEPOSITO,Deposito 3 Bulan,IDR,2015-05-21,,DORMANT,7.05,1298,23
1946,00000001946,GIRO,Giro Bisnis,IDR,2021-05-08,,ACTIVE,5.3,1298,23
1947,00000001947,TABUNGAN,Tabungan Reguler,IDR,2013-02-01,,ACTIVE,5.14,1298,23
1948,00000001948,GIRO,Giro Reguler,IDR,2020-02-20,,ACTIVE,1.72,1299,7
1949,00000001949,GIRO,Giro Bisnis,IDR,2014-11-28,,ACTIVE,7.46,1300,8
1950,00000001950,TABUNGAN,Tabungan Reguler,IDR,2020-08-16,,ACTIVE,0.54,1300,8
1951,00000001951,TABUNGAN,Tabungan Reguler,IDR,2010-08-20,,ACTIVE,6.37,1300,8
1952,00000001952,TABUNGAN,Tabungan Reguler,IDR,2016-03-13,,ACTIVE,1.16,1301,20
1953,00000001953,TABUNGAN,Tabungan Reguler,IDR,2024-05-30,,ACTIVE,6.55,1301,20
1954,00000001954,DEPOSITO,Deposito 12 Bulan,IDR,2013-05-13,,ACTIVE,2.25,1302,2
1955,00000001955,GIRO,Giro Bisnis,IDR,2019-06-07,,ACTIVE,6.94,1302,2
1956,00000001956,TABUNGAN,Tabungan Reguler,IDR,2019-07-25,,ACTIVE,4.32,1303,16
1957,00000001957,TABUNGAN,Tabungan Bisnis,IDR,2014-08-18,,ACTIVE,3.91,1303,16
1958,00000001958,DEPOSITO,Deposito 12 Bulan,IDR,2012-05-04,,ACTIVE,4.72,1304,10
1959,00000001959,DEPOSITO,Deposito 3 Bulan,IDR,2010-05-03,,ACTIVE,1.42,1305,24
1960,00000001960,GIRO,Giro Valas,IDR,2017-10-18,,ACTIVE,5.95,1305,24
1961,00000001961,TABUNGAN,Tabungan Online,IDR,2013-01-15,,ACTIVE,3.2,1306,22
1962,00000001962,DEPOSITO,Deposito 12 Bulan,IDR,2013-07-16,,ACTIVE,5.23,1307,16
1963,00000001963,DEPOSITO,Deposito 12 Bulan,IDR,2024-03-22,,DORMANT,6.04,1307,16
1964,00000001964,GIRO,Giro Bisnis,IDR,2018-04-29,,DORMANT,4.7,1308,4
1965,00000001965,GIRO,Giro Reguler,IDR,2020-12-31,,ACTIVE,4.89,1308,4
1966,00000001966,TABUNGAN,Tabungan Bisnis,IDR,2010-11-18,,ACTIVE,4.17,1308,4
1967,00000001967,TABUNGAN,Tabungan Junior,IDR,2020-08-26,,ACTIVE,5.91,1309,1
1968,00000001968,TABUNGAN,Tabungan Online,IDR,2019-09-26,,ACTIVE,3.63,1310,23
1969,00000001969,DEPOSITO,Deposito 12 Bulan,IDR,2018-04-04,,ACTIVE,3.02,1310,23
1970,00000001970,GIRO,Giro Reguler,IDR,2014-09-18,,ACTIVE,4.1,1311,10
1971,00000001971,DEPOSITO,Deposito 1 Bulan,USD,2023-02-04,,DORMANT,5.93,1312,15
1972,00000001972,DEPOSITO,Deposito 12 Bulan,IDR,2017-10-09,,ACTIVE,0.89,1313,21
1973,00000001973,DEPOSITO,Deposito 1 Bulan,IDR,2022-01-21,,ACTIVE,5.58,1313,21
1974,00000001974,DEPOSITO,Deposito 3 Bulan,IDR,2010-03-25,,ACTIVE,2.92,1313,21
1975,00000001975,TABUNGAN,Tabungan Online,IDR,2016-08-02,,ACTIVE,0.52,1314,4
1976,00000001976,TABUNGAN,Tabungan Online,IDR,2022-02-20,,ACTIVE,5.78,1315,15
1977,00000001977,DEPOSITO,Deposito 12 Bulan,IDR,2021-11-07,,ACTIVE,3.12,1316,11
1978,00000001978,TABUNGAN,Tabungan Online,IDR,2023-11-03,,ACTIVE,5.96,1317,13
1979,00000001979,GIRO,Giro Reguler,IDR,2020-03-17,,ACTIVE,4.42,1317,13
1980,00000001980,TABUNGAN,Tabungan Reguler,IDR,2015-07-14,,ACTIVE,3.47,1318,18
1981,00000001981,DEPOSITO,Deposito 1 Bulan,IDR,2011-09-20,,ACTIVE,6.0,1319,8
1982,00000001982,DEPOSITO,Deposito 1 Bulan,IDR,2023-06-05,,ACTIVE,4.11,1320,15
1983,00000001983,DEPOSITO,Deposito 1 Bulan,IDR,2022-05-06,,ACTIVE,1.23,1320,15
1984,00000001984,GIRO,Giro Reguler,IDR,2010-09-23,,ACTIVE,6.58,1321,8
1985,00000001985,GIRO,Giro Bisnis,IDR,2015-05-04,,ACTIVE,1.12,1322,16
1986,00000001986,GIRO,Giro Bisnis,IDR,2017-09-30,,DORMANT,7.21,1322,16
1987,00000001987,TABUNGAN,Tabungan Online,IDR,2018-03-03,,ACTIVE,5.72,1323,19
1988,00000001988,TABUNGAN,Tabungan Online,IDR,2017-10-29,,ACTIVE,3.17,1323,19
1989,00000001989,GIRO,Giro Bisnis,IDR,2016-11-25,,ACTIVE,2.56,1324,2
1990,00000001990,TABUNGAN,Tabungan Reguler,IDR,2017-02-10,,ACTIVE,3.39,1325,4
1991,00000001991,TABUNGAN,Tabungan Online,IDR,2020-05-04,2022-07-17,CLOSED,6.41,1326,18
1992,00000001992,GIRO,Giro Reguler,IDR,2020-11-20,,ACTIVE,0.95,1327,12
1993,00000001993,TABUNGAN,Tabungan Bisnis,IDR,2013-05-11,,ACTIVE,5.9,1327,12
1994,00000001994,TABUNGAN,Tabungan Reguler,IDR,2014-11-06,,ACTIVE,1.87,1328,3
1995,00000001995,TABUNGAN,Tabungan Online,IDR,2021-09-05,,ACTIVE,4.71,1329,10
1996,00000001996,GIRO,Giro Reguler,IDR,2018-03-01,,ACTIVE,0.84,1330,3
1997,00000001997,DEPOSITO,Deposito 12 Bulan,IDR,2012-04-29,,DORMANT,5.94,1331,7
